file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed110.h5,256,110,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6301340055943,0.9985552109593527,0.9985552109593527,0.0014447890406472652,0.047300522437107716,0.0014447890406477496,1.5652373387907053,0.2500000000000001,0.01386000424758322,0.006088153916424736,0.0
n1024_m256_binned_seed111.h5,256,111,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62644723914855,0.998540809527924,0.998540809527924,0.0014591904720759885,0.047509996926793,0.0014591904720765057,1.5558009239581034,0.25000000000000017,0.013799625991953647,0.005678560976489347,0.0
n1024_m256_binned_seed112.h5,256,112,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62037987593794,0.9985171088903826,0.9985171088903826,0.0014828911096174124,0.047427815718359426,0.0014828911096178203,1.543347834130332,0.2500000000000001,0.015128624905228167,0.005157252587658553,0.0
n1024_m256_binned_seed113.h5,256,113,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63379052809614,0.9985694942503756,0.9985694942503756,0.0014305057496244444,0.04702508391465818,0.001430505749624929,1.5644208398819963,0.2500000000000001,0.013750810962701813,0.005801839723166691,0.0
n1024_m256_binned_seed114.h5,256,114,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63116888447257,0.998559253454971,0.998559253454971,0.0014407465450290147,0.04726566520085171,0.0014407465450294794,1.554073208211345,0.2500000000000001,0.013727551129942605,0.005795793943503138,1.0614119366549168e-06
n1024_m256_binned_seed115.h5,256,115,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6347781590448,0.9985733521837687,0.9985733521837687,0.0014266478162312524,0.04722229876831332,0.0014266478162317652,1.5728964771751823,0.2500000000000001,0.013468056777071306,0.006249705618024856,0.0
n1024_m256_binned_seed116.h5,256,116,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63856892776676,0.9985881598740889,0.9985881598740889,0.0014118401259111124,0.046709485070925726,0.0014118401259114513,1.558398111129893,0.2500000000000001,0.013476552356906937,0.005626460266779727,0.0
n1024_m256_binned_seed117.h5,256,117,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62801392166875,0.9985469293815186,0.9985469293815186,0.0014530706184814335,0.0474371537066288,0.001453070618481917,1.5592253860541851,0.2500000000000001,0.013755661155705774,0.005659517912635732,0.0
n1024_m256_binned_seed118.h5,256,118,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63245729614573,0.9985642863130693,0.9985642863130693,0.0014357136869307396,0.04718806015541093,0.0014357136869313433,1.559232078418126,0.25000000000000017,0.014120238099606872,0.005620484957488638,0.0
n1024_m256_binned_seed119.h5,256,119,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62772933303495,0.9985458177071678,0.9985458177071678,0.001454182292832229,0.047423712372411754,0.0014541822928328403,1.5501167589606129,0.25000000000000017,0.013980414443511974,0.005330818409312265,0.0
n1024_m256_binned_seed12.h5,256,12,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6272817488789,0.9985440693315581,0.9985440693315581,0.0014559306684418516,0.047476971174588926,0.0014559306684424188,1.5573913000580013,0.25000000000000017,0.013778855431652713,0.005783827707568463,0.0
